driverId,days_since_last_trip,completed_deliveries_last_30_days,avg_rating_last_30_days,total_earnings_last_30_days,wallet_balance,tenure_in_days,churn
3383,1,19,4.82,8735.66,0.0,1442,0
3384,3,21,4.82,11329.92,532.32,1372,0
3385,1,23,4.87,13388.44,0.0,1203,0
3386,4,20,4.82,8905.82,1376.86,392,0
3387,31,0,4.43,148.83,66.06,1168,1
3388,6,20,4.66,6646.29,850.1,1112,0
3389,4,22,4.83,9166.84,1368.02,455,0
3390,6,14,4.93,8792.18,622.64,1026,0
3391,9,17,4.83,7849.35,58.7,401,0
3392,4,19,4.81,9167.02,661.05,798,0
3393,5,22,4.86,10460.06,1501.3,1201,0
3394,11,17,4.81,6850.1,0.0,307,0
3395,0,19,4.82,8501.13,1083.92,525,0
3396,6,18,4.91,9685.92,78.33,1198,1
3397,6,12,4.83,6364.97,1021.42,697,1
3398,13,13,4.73,8135.19,95.86,1442,0
3399,32,0,4.59,693.39,199.05,41,1
3400,15,13,4.59,7099.52,0.0,1091,1
3401,5,15,4.75,7397.87,260.89,1226,0
3402,1,19,4.91,11529.51,1835.6,1379,0
3403,6,15,4.87,6200.89,634.5,260,1
3404,17,8,4.83,4595.67,0.0,1476,0
3405,26,8,4.46,4842.16,836.53,606,1
3406,17,18,4.77,8255.56,0.0,547,1
3407,2,22,4.77,11500.46,1062.58,552,0
3408,11,16,4.8,9014.48,2434.99,968,1
3409,20,12,4.68,6291.47,746.0,999,1
3410,10,20,4.84,9233.41,733.3,726,0
3411,10,14,4.76,6395.16,676.22,134,0
3412,5,20,4.9,13434.47,256.33,1480,0
3413,8,16,4.74,7998.28,1002.01,356,0
3414,3,17,4.84,7582.5,2120.96,167,0
3415,1,15,4.88,6090.05,476.55,908,0
3416,17,9,4.83,4559.52,229.42,636,1
3417,27,2,4.67,1624.3,303.65,934,1
3418,18,16,4.71,8145.63,1384.52,1317,0
3419,3,26,4.89,14355.26,1627.35,173,0
3420,1,28,4.95,16184.26,1262.03,447,0
3421,3,24,4.88,12161.94,1828.23,789,0
3422,18,10,4.63,5248.02,12.61,1188,1
3423,9,11,4.83,7346.94,494.04,912,1
3424,30,0,4.66,542.4,62.27,592,1
3425,3,21,4.83,11285.21,1063.51,926,0
3426,6,17,4.77,8608.71,793.1,1470,1
3427,15,10,4.77,5846.36,1135.08,735,1
3428,2,18,4.9,9592.49,377.67,1328,1
3429,30,0,4.52,578.8,198.41,1176,1
3430,6,13,4.74,7457.71,718.4,472,1
3431,0,17,5.0,9673.75,1568.48,396,0
3432,0,27,4.94,11080.64,1827.61,1162,0
3433,20,8,4.69,4582.22,527.97,334,1
3434,8,13,4.84,6191.2,814.91,525,0
3435,14,8,4.71,5072.95,328.99,376,1
3436,15,15,4.72,6056.93,1271.26,921,1
3437,4,23,4.84,12149.06,3927.71,462,0
3438,16,11,4.79,5910.9,0.0,997,1
3439,27,6,4.51,3167.78,380.83,1404,1
3440,1,23,4.8,11776.21,975.54,1249,0
3441,14,9,4.65,5266.04,788.53,1423,0
3442,3,19,4.91,9292.09,0.0,65,0
3443,3,16,4.84,8751.09,179.59,699,0
3444,4,22,4.78,12553.66,3049.16,353,1
3445,19,11,4.67,5380.71,1274.99,1379,1
3446,0,22,4.84,11222.66,0.0,1076,0
3447,4,13,4.74,6794.33,1842.97,500,1
3448,10,17,4.87,9111.16,431.33,858,0
3449,1,19,4.86,7739.22,1359.48,919,0
3450,15,19,4.82,8023.7,820.61,758,1
3451,27,7,4.51,4694.55,634.94,727,1
3452,1,19,4.91,10757.36,1266.63,111,0
3453,1,15,4.77,8567.17,1611.82,695,0
3454,31,0,4.6,632.23,89.65,541,1
3455,2,25,4.74,10383.9,2701.9,1232,0
3456,0,16,5.0,8077.82,1606.98,1301,0
3457,29,7,4.59,4004.76,346.62,1133,1
3458,21,12,4.66,5859.3,716.75,75,1
3459,9,7,4.83,3477.61,454.5,1266,1
3460,6,18,4.75,11387.68,871.08,612,0
3461,25,6,4.68,3262.32,272.28,642,0
3462,9,25,4.85,13468.94,2296.71,1419,0
3463,9,14,4.79,7766.96,1269.68,1304,0
3464,18,12,4.72,7552.65,530.94,104,1
3465,8,12,4.94,7289.68,892.68,558,1
3466,5,27,4.88,13282.44,365.97,1132,0
3467,4,22,4.79,9405.48,2322.71,822,0
3468,5,24,4.88,14338.88,2458.92,408,0
3469,5,16,4.79,10247.47,1058.23,801,0
3470,4,14,4.79,10152.49,1289.8,1303,1
3471,5,26,4.87,15584.87,2658.97,358,0
3472,16,20,4.65,9612.87,631.0,1126,0
3473,4,27,4.84,13110.51,1370.81,1110,0
3474,0,26,4.93,9449.05,1573.41,1331,1
3475,3,20,4.98,9162.01,92.4,467,0
3476,2,21,4.9,9371.57,1473.08,347,0
3477,15,9,4.63,5756.88,1762.65,835,0
3478,5,23,4.74,13657.31,0.0,811,0
3479,3,18,4.97,12627.79,2249.19,632,0
3480,16,14,4.68,10776.05,106.79,1175,1
3481,0,25,4.77,13477.18,0.0,1204,1
3482,1,16,4.8,7819.94,617.33,391,0
3483,17,11,4.77,5912.17,927.23,1199,1
3484,6,22,4.83,10144.03,1564.21,369,0
3485,14,8,4.79,5784.21,643.08,629,0
3486,18,5,4.7,2148.01,104.12,69,1
3487,27,6,4.53,4266.49,445.53,530,1
3488,0,14,4.75,6779.22,0.0,1439,0
3489,16,12,4.66,6170.05,1070.89,680,1
3490,11,20,4.78,6708.8,559.18,1073,0
3491,2,23,4.78,13786.78,2649.62,188,0
3492,26,9,4.69,5813.97,229.74,964,1
3493,4,23,4.77,10296.25,1525.02,576,1
3494,21,19,4.55,11360.79,0.0,1123,1
3495,6,15,4.82,9162.08,1919.02,1394,1
3496,5,17,4.88,8539.43,1251.25,811,1
3497,1,19,4.97,7076.81,609.11,181,0
3498,24,7,4.53,4032.74,346.18,729,1
3499,6,20,4.92,12331.3,971.19,210,0
3500,0,17,4.89,7822.31,826.02,690,0
3501,0,20,4.84,12199.31,0.0,119,1
3502,15,14,4.78,6509.55,575.84,971,1
3503,1,20,4.96,10480.41,855.3,486,1
3504,6,19,4.7,8771.19,1628.81,326,0
3505,10,12,4.75,6783.72,447.78,55,0
3506,3,15,4.81,9241.06,241.53,1335,1
3507,6,21,4.86,13401.99,1371.46,1260,0
3508,2,29,4.96,15730.95,2398.99,1223,0
3509,28,7,4.61,3188.99,396.15,115,1
3510,19,7,4.67,4217.76,515.15,543,1
3511,3,15,4.88,7637.64,891.92,1457,0
3512,6,19,4.8,9566.34,907.52,880,0
3513,5,9,4.68,5007.79,310.66,218,1
3514,30,0,4.36,743.33,84.93,237,1
3515,4,15,4.91,7495.4,759.49,416,1
3516,6,19,4.9,10906.9,1456.25,1459,1
3517,26,3,4.54,2530.45,373.71,279,1
3518,1,9,4.91,5373.9,0.0,1357,0
3519,6,23,4.93,13436.01,2415.29,1026,0
3520,1,28,5.0,9806.36,0.0,1385,0
3521,7,12,4.84,6384.95,33.1,1244,0
3522,4,27,4.91,13686.9,300.74,518,1
3523,31,0,4.66,567.1,142.94,1247,1
3524,4,17,4.76,7769.87,790.69,278,1
3525,1,16,4.94,7671.54,1399.7,457,0
3526,17,15,4.57,8792.75,1672.23,341,1
3527,17,12,4.72,6636.11,0.0,225,1
3528,10,17,4.88,8699.01,0.0,162,0
3529,13,11,4.8,5084.07,1061.03,305,1
3530,3,11,4.9,6641.25,604.04,206,0
3531,8,20,4.8,11639.07,277.86,589,0
3532,0,20,4.85,12131.97,1851.77,134,0
3533,2,18,5.0,8458.54,1682.07,120,1
3534,26,5,4.71,4288.76,666.96,1485,1
3535,13,16,4.81,9047.17,402.79,158,1
3536,2,25,4.86,11755.52,0.0,138,0
3537,1,23,4.83,16090.79,2345.59,74,0
3538,28,3,4.68,2361.19,290.41,224,1
3539,1,22,4.85,11327.82,411.81,806,1
3540,2,24,4.87,13160.58,0.0,1246,0
3541,2,13,4.9,8432.81,1072.53,1110,1
3542,0,18,4.89,9738.3,633.96,882,0
3543,3,18,4.96,7288.69,928.1,154,0
3544,31,0,4.5,384.17,134.19,1168,1
3545,3,17,4.85,10224.73,534.17,84,0
3546,5,15,4.98,7695.57,2104.16,957,0
3547,13,11,4.81,5378.46,569.26,631,0
3548,6,24,4.81,12445.85,2103.98,1326,0
3549,13,10,4.81,6205.28,431.65,482,0
3550,9,22,4.79,13601.67,2049.29,968,1
3551,6,13,4.92,6146.11,268.07,676,1
3552,8,11,4.86,5089.69,814.96,797,0
3553,16,18,4.66,9619.7,2938.02,1410,1
3554,11,21,4.79,9810.67,185.56,1077,0
3555,15,9,4.76,4733.45,0.0,639,1
3556,1,22,4.9,11381.82,663.04,687,1
3557,10,16,4.8,9753.16,1267.31,1065,0
3558,13,9,4.79,3929.05,483.36,538,1
3559,3,26,4.88,11268.81,825.71,276,0
3560,19,13,4.64,5994.51,1194.68,717,1
3561,3,19,4.82,7776.86,574.65,130,0
3562,2,20,4.84,10479.56,1844.35,279,0
3563,19,10,4.7,5712.77,500.56,648,1
3564,2,17,4.84,10270.16,405.0,1200,0
3565,4,22,4.92,9615.35,1162.98,1178,0
3566,4,16,4.77,8763.53,1101.17,413,1
3567,22,5,4.54,2928.04,864.12,650,1
3568,5,25,4.97,9952.88,1393.92,255,0
3569,10,20,4.72,10762.11,1375.03,1140,1
3570,15,18,4.81,9815.62,1112.5,392,0
3571,7,18,4.85,9372.4,584.38,1205,0
3572,28,5,4.55,2567.08,250.64,1267,1
3573,16,13,4.71,6811.08,503.46,1042,0
3574,4,18,4.82,6916.2,845.65,515,1
3575,28,7,4.62,4196.0,0.0,1430,1
3576,5,18,4.78,10511.31,0.0,1038,0
3577,0,26,4.87,12774.1,549.38,979,0
3578,2,25,4.86,15496.8,536.48,1288,0
3579,7,17,4.89,8234.47,1130.26,1325,1
3580,1,24,4.84,11345.18,716.5,144,1
3581,6,19,4.75,9637.36,1462.37,1325,1
3582,4,37,4.8,25498.73,1251.53,1154,0
3583,6,30,4.85,14960.8,4190.55,333,0
3584,0,24,4.76,16278.52,1339.69,482,0
3585,18,9,4.78,4964.66,707.38,1136,1
3586,4,19,4.84,8738.23,494.17,348,0
3587,1,20,4.9,13234.39,914.21,695,1
3588,4,25,4.86,13488.86,1857.29,1042,0
3589,5,17,4.78,8576.45,907.96,986,0
3590,8,23,4.72,13625.79,2211.74,1367,1
3591,5,22,4.78,13933.22,2515.98,193,1
3592,0,25,4.77,12121.32,3284.18,463,0
3593,19,8,4.71,4850.7,853.84,1477,1
3594,5,38,4.82,18743.48,1982.93,866,0
3595,0,15,4.77,7012.65,573.49,395,1
3596,14,16,4.7,7736.98,391.85,456,1
3597,9,13,4.84,6124.6,454.53,528,1
3598,8,18,4.89,9546.62,1220.12,844,0
3599,4,23,4.75,11905.97,2362.69,448,0
3600,4,24,4.99,14372.51,1939.78,944,0
3601,6,20,4.75,12042.54,966.84,684,0
3602,0,14,4.76,7110.13,99.3,927,1
3603,3,20,4.97,10379.36,451.67,258,0
3604,33,0,4.83,434.77,116.48,946,1
3605,9,10,4.9,5438.33,852.33,1389,0
3606,4,26,4.79,13203.29,2397.33,228,0
3607,2,20,4.84,10311.16,1887.06,511,1
3608,13,8,4.66,5477.44,192.62,1049,1
3609,2,20,4.95,13097.56,605.74,937,0
3610,1,30,4.95,13645.35,2407.28,1021,0
3611,1,21,4.82,12037.98,2274.94,852,0
3612,12,12,4.75,7085.76,764.77,1033,1
3613,8,16,4.85,7749.64,1850.42,925,0
3614,0,27,4.85,16836.14,3297.18,138,0
3615,1,31,4.97,13006.52,2080.59,1134,0
3616,7,8,4.8,5016.72,706.25,686,1
3617,6,15,4.78,7827.93,0.0,105,1
3618,10,13,4.67,5759.64,180.73,631,0
3619,2,25,4.77,12375.44,1225.34,669,0
3620,12,8,4.8,5715.86,1372.56,157,1
3621,27,6,4.63,4306.76,916.95,1494,1
3622,6,21,4.88,9514.04,518.56,356,1
3623,2,28,4.82,14427.3,2630.42,516,1
3624,10,19,4.67,9852.53,381.83,678,0
3625,3,20,4.82,10297.99,0.0,1253,1
3626,0,19,5.0,12167.71,3151.02,1122,0
3627,3,21,4.78,10057.58,0.0,1163,0
3628,23,5,4.65,2808.7,0.0,378,1
3629,4,21,4.67,10306.86,1291.64,1272,0
3630,19,10,4.65,5361.54,450.0,1249,1
3631,5,18,4.8,10277.24,1369.51,711,1
3632,5,13,4.85,7284.92,1893.96,832,0
3633,0,25,4.86,14147.46,2568.29,84,1
3634,8,18,4.69,11107.03,1686.62,1147,1
3635,1,17,4.82,8510.16,318.14,1442,1
3636,5,26,4.82,13428.88,903.18,724,1
3637,2,18,4.79,10011.95,1530.16,824,0
3638,4,22,4.78,10675.55,768.12,763,1
3639,6,19,4.89,9821.28,1682.42,151,1
3640,0,21,4.84,12727.48,1579.6,940,1
3641,3,22,4.88,11457.42,1041.31,1090,0
3642,33,0,4.36,414.49,129.74,1394,1
3643,0,19,4.79,8829.67,833.27,1396,1
3644,3,14,4.83,7626.81,19.79,752,0
3645,3,20,4.87,11460.82,2382.27,1439,0
3646,4,20,4.96,11126.09,1223.11,807,0
3647,10,13,4.73,6318.97,587.95,973,1
3648,2,15,4.85,6453.87,676.74,914,1
3649,5,21,4.89,12986.46,814.54,1498,1
3650,8,16,4.89,6657.26,2169.84,1114,0
3651,3,21,4.8,8724.11,65.55,206,0
3652,28,6,4.59,3436.37,512.16,135,1
3653,32,0,4.25,307.7,144.58,632,1
3654,1,23,4.91,12451.6,2088.95,788,0
3655,3,24,4.92,10107.18,782.21,1012,0
3656,2,25,4.94,13646.58,2735.18,737,1
3657,2,19,4.9,11066.7,880.5,786,0
3658,5,13,4.84,5455.4,395.0,1384,1
3659,6,26,4.77,14240.94,1584.41,522,0
3660,4,27,4.82,16096.52,2127.69,755,0
3661,3,18,4.84,7729.76,1497.34,849,0
3662,3,13,4.93,7099.6,65.61,718,0
3663,34,0,4.23,341.92,128.82,1453,1
3664,25,6,4.64,3820.95,750.7,1444,0
3665,0,22,4.81,11026.41,1792.63,784,0
3666,9,18,4.87,7792.68,789.34,692,0
3667,5,12,4.78,5805.98,407.06,895,1
3668,10,13,4.76,6371.86,978.94,295,1
3669,6,15,4.91,7894.25,1081.61,656,0
3670,21,7,4.73,4735.07,0.0,348,1
3671,0,24,4.82,9565.91,1749.87,241,0
3672,3,14,4.77,8481.49,486.65,169,1
3673,33,0,4.37,694.82,68.23,892,1
3674,2,19,4.82,12495.41,2427.29,30,0
3675,1,23,4.77,15155.74,1807.77,979,0
3676,12,9,4.71,4967.42,535.85,664,0
3677,15,10,4.54,5510.68,439.83,568,1
3678,9,17,4.85,6489.57,608.88,1160,0
3679,14,10,4.8,5539.51,635.6,821,1
3680,10,21,4.88,12868.5,3061.6,1108,0
3681,1,19,4.89,8000.56,0.0,1072,0
3682,6,21,4.79,9681.01,2949.81,77,0
3683,14,8,4.81,4808.57,1475.78,346,1
3684,19,7,4.64,3535.13,341.31,867,1
3685,2,20,4.77,13251.54,1584.2,1464,1
3686,1,32,4.86,17917.46,2155.8,256,0
3687,15,10,4.76,5836.88,1145.02,185,1
3688,2,21,4.8,12565.0,1448.59,1413,0
3689,0,29,4.81,14418.38,1972.99,1451,0
3690,17,12,4.68,6831.85,1363.12,276,1
3691,5,27,4.86,12176.26,0.0,620,0
3692,3,27,4.84,9392.38,856.31,951,0
3693,0,20,5.0,10172.2,1253.6,316,1
3694,0,24,4.87,15561.87,1222.76,509,0
3695,15,18,4.78,11601.63,0.0,611,0
3696,5,10,4.73,5341.36,578.03,973,1
3697,1,17,4.91,8492.62,574.55,482,1
3698,4,23,4.81,9264.36,716.67,636,0
3699,1,17,4.87,10402.3,1116.62,455,0
3700,1,19,4.99,10874.71,0.0,1146,0
3701,3,32,4.82,15961.91,1305.45,254,0
3702,6,20,4.73,7834.1,398.53,369,1
3703,2,19,4.78,7110.84,56.44,397,1
3704,3,16,4.86,8409.16,1263.89,1361,1
3705,5,14,4.84,5710.88,152.99,1418,1
3706,4,19,4.85,10919.89,1682.19,765,1
3707,1,22,4.78,12282.27,2166.25,259,1
3708,0,16,5.0,6673.03,659.14,1141,0
3709,0,19,4.98,10428.2,2042.98,753,0
3710,3,22,4.86,9924.22,2908.44,1279,1
3711,12,13,4.65,8215.37,1283.61,559,1
3712,1,32,4.98,24604.2,1910.62,1498,0
3713,15,10,4.81,5572.09,1118.35,1216,1
3714,11,22,4.78,14189.96,0.0,359,1
3715,0,22,4.96,13142.08,3841.34,1096,0
3716,0,27,4.85,13611.96,1546.4,451,0
3717,2,20,4.79,11401.67,1448.54,544,0
3718,0,21,4.89,8936.27,0.0,398,0
3719,6,11,4.71,6233.89,1123.04,1032,0
3720,0,18,4.8,9275.45,1115.49,416,0
3721,16,12,4.76,7562.46,749.14,969,1
3722,5,17,4.85,8082.92,475.14,886,0
3723,12,13,4.66,5954.31,252.97,1133,1
3724,13,10,4.72,4992.18,274.51,1490,1
3725,5,23,4.74,13318.92,0.0,42,0
3726,25,7,4.6,4270.25,570.33,1485,0
3727,33,0,4.35,171.06,101.19,190,1
3728,4,16,4.91,10041.28,1404.41,804,0
3729,1,21,4.86,8668.9,405.25,531,0
3730,4,28,4.82,13455.08,1836.31,969,0
3731,2,15,4.83,7878.08,0.0,1090,0
3732,6,16,4.7,6721.96,1680.86,1294,1
3733,4,26,4.83,10134.53,582.8,620,0
3734,5,23,4.86,13373.75,1957.76,1401,0
3735,14,18,4.76,10622.41,1072.51,503,0
3736,3,22,4.9,11572.33,1732.04,329,0
3737,6,16,4.87,9223.48,2742.94,587,0
3738,3,19,5.0,7940.23,0.0,806,0
3739,15,14,4.65,8165.51,1039.77,1012,1
3740,8,14,4.82,7973.09,1010.61,1254,0
3741,0,16,4.9,8826.57,687.07,360,0
3742,9,21,4.77,11820.37,584.48,475,0
3743,1,25,4.83,14803.62,2656.28,1409,0
3744,12,20,4.79,10608.19,1092.71,676,1
3745,6,27,4.85,13838.48,1478.34,385,0
3746,4,23,4.77,9566.71,832.57,1478,0
3747,10,16,4.65,9513.01,905.75,689,1
3748,18,11,4.67,5797.07,906.87,1478,1
3749,15,11,4.68,5657.19,889.93,1381,1
3750,6,19,4.86,9677.94,430.56,1361,0
3751,12,11,4.7,5157.65,450.53,885,1
3752,4,14,4.83,7735.65,1445.79,1203,0
3753,15,8,4.61,5051.08,1277.78,1442,1
3754,17,8,4.6,3944.55,991.96,425,1
3755,1,18,4.82,9529.09,2206.37,85,0
3756,2,21,4.84,12007.43,1481.08,501,0
3757,3,8,4.79,3108.37,685.06,966,0
3758,1,20,4.88,13343.21,1807.81,834,0
3759,4,28,4.72,13632.14,607.2,148,1
3760,2,26,4.84,11239.95,1141.75,854,0
3761,6,17,4.81,8941.74,821.47,286,1
3762,1,24,4.77,11192.63,2042.13,773,0
3763,3,25,4.87,12580.42,2124.41,876,0
3764,9,18,4.64,8313.24,821.48,965,1
3765,4,20,4.79,12342.76,1103.63,636,1
3766,4,22,4.9,16002.42,778.97,630,0
3767,16,10,4.56,6248.46,525.05,1027,1
3768,33,0,4.44,692.5,135.38,1131,0
3769,6,16,4.74,8045.87,1122.92,1217,1
3770,0,21,4.84,12690.31,1423.9,520,0
3771,1,21,4.97,10070.13,460.99,653,0
3772,31,0,4.39,396.4,118.52,516,1
3773,10,21,4.89,10450.67,1043.54,805,0
3774,13,16,4.73,7179.51,1101.46,217,0
3775,10,20,4.77,10320.77,668.13,662,1
3776,2,20,4.92,9028.02,0.0,307,1
3777,5,19,4.87,11976.47,160.13,812,0
3778,16,14,4.73,6717.5,908.57,1280,1
3779,19,13,4.66,6578.19,984.83,1478,1
3780,2,22,4.75,10644.95,614.93,686,1
3781,6,17,4.71,7337.92,241.8,112,1
3782,1,24,4.96,13657.24,0.0,364,0
3783,29,3,4.71,1622.01,61.03,184,1
3784,2,16,4.87,11110.01,857.71,1146,0
3785,12,12,4.64,7974.99,0.0,1477,0
3786,2,17,4.81,8968.4,1057.79,844,0
3787,7,15,4.75,8624.44,1329.29,289,0
3788,9,16,4.75,8140.27,13.82,61,1
3789,3,22,4.79,9540.1,211.23,1464,0
3790,17,12,4.75,5204.81,551.13,495,0
3791,20,8,4.7,3881.4,215.35,194,1
3792,18,8,4.81,5183.78,642.49,290,1
3793,3,18,4.82,9847.74,1854.05,405,1
3794,13,11,4.76,6289.79,572.37,994,1
3795,6,22,4.87,13043.18,0.0,1340,0
3796,6,22,4.89,11573.7,1410.43,434,1
3797,5,19,4.74,9347.78,738.6,1040,1
3798,6,18,4.85,11955.01,1752.11,125,0
3799,1,20,4.88,11387.01,3334.85,44,0
3800,4,25,4.86,9764.48,266.91,110,0
3801,2,26,4.86,9962.43,482.64,1386,0
3802,3,21,4.97,12324.53,1589.63,885,0
3803,1,19,4.81,8763.89,1566.76,1213,1
3804,2,23,4.79,11799.43,3204.81,61,0
3805,15,16,4.67,5885.03,485.88,62,1
3806,6,24,4.8,11487.42,447.24,1277,0
3807,0,27,4.9,15644.76,656.21,180,0
3808,15,7,4.7,3663.16,316.57,258,1
3809,23,7,4.72,3347.32,326.74,792,0
3810,20,15,4.68,7808.39,912.27,921,1
3811,17,9,4.7,5201.21,611.46,366,1
3812,34,0,4.4,464.9,43.3,683,1
3813,6,13,4.95,5496.54,0.0,1022,1
3814,30,0,4.47,684.0,80.83,680,1
3815,28,1,4.71,906.89,79.76,592,1
3816,3,20,4.81,10847.94,623.5,135,0
3817,19,14,4.75,6518.25,1265.01,694,1
3818,15,8,4.69,5183.7,846.62,1210,1
3819,14,13,4.87,7440.71,590.41,951,1
3820,22,14,4.74,6933.2,1333.48,1342,1
3821,4,20,4.9,11164.32,2178.86,215,0
3822,4,27,4.79,16989.22,3613.42,46,0
3823,8,19,4.93,12029.64,2727.79,835,0
3824,13,20,4.89,12628.55,1091.37,292,1
3825,20,7,4.65,3963.89,814.46,903,1
3826,19,3,4.7,1769.77,246.57,1358,1
3827,12,12,4.82,6578.8,1346.25,525,0
3828,29,7,4.45,4550.82,462.95,837,1
3829,2,20,4.94,11428.35,1222.21,1032,0
3830,28,5,4.67,2376.72,116.8,250,1
3831,0,17,4.84,8781.47,212.13,1349,0
3832,6,25,4.67,14436.58,1998.43,328,1
3833,1,19,4.89,10259.66,1910.89,1218,0
3834,6,20,4.74,11744.49,235.13,1000,0
3835,4,16,4.73,7802.74,1661.78,237,0
3836,0,30,4.91,15004.84,3028.95,1095,0
3837,8,22,4.89,12176.91,1692.88,318,0
3838,12,25,4.74,13909.97,2582.19,911,0
3839,1,22,4.95,10468.21,665.01,1440,0
3840,10,17,4.83,5977.9,0.0,1431,0
3841,2,20,4.76,5655.09,389.14,1310,1
3842,1,28,4.83,14313.69,2876.63,756,0
3843,1,21,4.95,11575.59,2414.26,852,0
3844,6,22,4.78,11045.68,128.8,471,0
3845,15,14,4.79,7637.13,79.63,1383,1
3846,6,21,4.79,13567.89,473.74,731,0
3847,16,10,4.77,5001.31,0.0,1164,1
3848,6,27,4.85,14829.25,839.45,558,0
3849,16,18,4.7,11681.43,1674.82,1118,1
3850,32,0,4.49,401.32,39.73,359,1
3851,4,20,4.69,13054.63,1306.0,1108,0
3852,1,21,4.79,12355.3,2708.2,97,1
3853,1,23,4.84,11263.76,2048.38,184,0
3854,6,17,4.9,5669.74,813.47,547,1
3855,6,17,4.72,10785.79,1268.92,738,0
3856,2,28,4.86,18141.18,3519.63,1075,0
3857,20,7,4.7,3545.84,544.04,557,1
3858,29,3,4.61,2925.34,302.89,57,1
3859,2,20,4.85,8108.51,1441.38,508,0
3860,2,21,4.82,11128.78,0.0,675,0
3861,2,17,4.84,8823.61,1543.07,829,0
3862,4,19,4.91,8152.49,1307.97,976,0
3863,18,15,4.65,8420.58,1077.59,394,1
3864,6,15,4.67,8032.9,983.72,927,0
3865,0,22,4.91,9958.27,2418.53,958,0
3866,5,21,4.93,11982.9,2346.44,1171,0
3867,1,25,4.8,11566.47,2506.53,797,0
3868,4,16,4.94,7837.62,1200.07,1221,0
3869,4,20,4.88,12846.9,2486.16,355,1
3870,8,19,4.72,8884.21,1255.19,1076,1
3871,6,18,4.77,6317.16,625.34,97,0
3872,19,15,4.64,7819.85,1373.03,181,1
3873,0,18,4.89,9581.8,848.48,1301,0
3874,14,16,4.73,8240.6,1653.53,728,1
3875,0,19,4.96,10974.56,75.75,942,0
3876,3,16,4.91,8503.53,755.0,917,0
3877,20,12,4.57,6217.46,348.61,1051,1
3878,10,20,4.68,11776.47,3447.25,390,1
3879,1,20,4.91,11146.0,605.06,292,0
3880,5,22,4.79,12236.04,1243.27,92,1
3881,12,16,4.75,8120.35,0.0,1301,1
3882,27,7,4.65,4097.57,1070.55,358,1
3883,7,21,4.87,11656.43,478.67,875,1
3884,0,26,4.79,13272.96,2993.83,698,1
3885,5,8,4.67,4843.81,177.08,268,1
3886,1,17,4.86,9329.28,292.23,638,0
3887,0,25,4.82,14149.24,2460.15,152,0
3888,6,22,4.82,12465.31,0.0,289,1
3889,14,12,4.73,4392.63,666.46,235,0
3890,0,26,4.81,15262.29,682.79,1241,0
3891,15,14,4.88,6873.44,1904.77,864,0
3892,11,15,4.77,9289.8,2334.02,1390,1
3893,13,13,4.71,5873.13,1297.69,670,0
3894,2,18,4.87,11721.29,3465.24,325,0
3895,4,17,4.88,6295.2,389.49,924,1
3896,1,21,4.83,11642.99,1945.85,1396,0
3897,2,31,5.0,15066.96,468.68,812,0
3898,3,15,4.74,8250.74,1434.48,56,0
3899,3,20,4.75,13408.13,1802.44,476,0
3900,1,27,4.76,14175.21,104.03,1389,0
3901,2,35,4.86,20524.99,2038.63,791,0
3902,22,7,4.69,5169.4,661.62,1429,1
3903,15,11,4.71,5559.2,686.09,778,1
3904,3,18,4.88,10109.89,2560.6,47,0
3905,28,7,4.63,4839.48,186.99,1313,1
3906,2,16,4.83,9157.39,484.5,1151,0
3907,4,21,4.87,10348.8,0.0,1081,0
3908,16,8,4.71,4523.34,773.74,1456,1
3909,5,19,4.8,10427.19,1847.33,318,0
3910,2,20,4.83,11252.03,1953.55,1361,0
3911,4,22,4.86,10477.08,1078.52,371,0
3912,5,21,4.92,11166.75,517.43,1456,0
3913,7,14,4.73,7405.32,120.63,311,1
3914,4,20,4.81,9646.39,1446.76,838,0
3915,4,16,4.85,10087.19,420.29,1190,1
3916,3,15,4.97,7421.8,0.0,144,0
3917,6,18,4.85,8539.02,1607.04,128,0
3918,2,24,4.8,10523.96,798.26,1279,0
3919,19,8,4.63,4696.93,611.64,118,1
3920,13,10,4.82,5617.28,0.0,932,1
3921,4,15,4.82,9116.18,960.45,1409,0
3922,13,11,4.66,4932.06,499.18,933,0
3923,0,24,4.95,9321.82,2417.53,737,0
3924,3,23,4.87,8783.56,751.17,643,0
3925,5,13,4.75,7346.79,0.0,968,0
3926,5,24,4.74,14099.8,1163.9,870,0
3927,13,10,4.6,6163.46,708.12,767,0
3928,30,0,4.74,637.5,259.09,255,1
3929,4,24,4.86,12976.28,1307.29,1004,1
3930,3,19,4.92,6779.46,504.42,1117,0
3931,6,16,4.85,10657.71,994.24,1072,0
3932,3,18,4.76,11063.02,3826.52,140,0
3933,1,15,4.85,8540.52,1303.3,1063,1
3934,30,0,4.51,228.01,84.87,1102,1
3935,16,15,4.68,7672.5,1454.48,299,1
3936,29,6,4.64,3052.27,81.66,1277,1
3937,2,18,4.91,11528.38,472.59,800,0
3938,0,20,4.93,11695.06,702.73,724,0
3939,4,21,4.87,10663.47,0.0,1092,0
3940,26,6,4.67,3810.44,750.78,779,1
3941,1,16,4.77,7063.99,299.19,830,0
3942,1,19,4.98,8177.55,1003.03,488,0
3943,0,26,4.75,13367.61,748.83,1393,0
3944,14,17,4.76,7285.27,1043.94,1455,0
3945,15,16,4.73,6477.33,1783.2,221,0
